Charge_1.2.6.xml,Charge,ReplacedDate,charge,replaced_date,Date of the charge replacement.
Charge_1.2.6.xml,Charge,ChargeDateTime,t_charge,charge_date_time,Date and time the charge was recorded on the account.
Charge_1.2.6.xml,Charge,ChargeDateTime,t_charge,charge_time,Date and time the charge was recorded on the account.
Charge_1.2.6.xml,Charge,ChargeDateTime,charge,charge_date_time,Date and time the charge was recorded on the account.
Claim_1.2.6.xml,Claim,ClaimDateTime,t_claim,claim_date_time,Date and time the Claim was created for the account.
Claim_1.2.6.xml,Claim,ClaimDateTime,claim,claim_date_time,Date and time the Claim was created for the account.
Claim_1.2.6.xml,Claim,CorrectionDate,claim,correction_date,Date and time the Claim was corrected for the account.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveDate,coverage_plan,effective_date,The effective date of the coverage.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveDate,coverage_plan_onr,effective_date,The effective date of the coverage.
CoveragePlan_1_1_7.xml,CoveragePlan,CardIssueDate,coverage_plan,card_issue_date,Stores the card issue date.
CoveragePlan_1_1_7.xml,CoveragePlan,CardIssueDate,coverage_plan_onr,card_issue_date,Stores the card issue date.
CoveragePlan_1_1_7.xml,CoveragePlan,NextReviewDate,coverage_plan,next_review_date,The date on which this coverage should next be verified. This is calculated every time the coverage is verified.
CoveragePlan_1_1_7.xml,CoveragePlan,NextReviewDate,coverage_plan_onr,next_review_date,The date on which this coverage should next be verified. This is calculated every time the coverage is verified.
CoveragePlan_1_1_7.xml,CoveragePlan,TerminationDate,coverage_plan,termination_date,The termination date of the coverage.
CoveragePlan_1_1_7.xml,CoveragePlan,TerminationDate,coverage_plan_onr,termination_date,The termination date of the coverage.
CoveragePlan_1_1_7.xml,CoveragePlan,CobraTerminationDate,coverage_plan,cobra_termination_date,The termination date for any COBRA arrangement.
CoveragePlan_1_1_7.xml,CoveragePlan,CobraTerminationDate,coverage_plan_onr,cobra_termination_date,The termination date for any COBRA arrangement.
CoveragePlan_1_1_7.xml,CoveragePlan,StudentMembersReviewDate,coverage_plan,student_members_review_date,The date on which you should review the status of any members on this coverage who are students.
CoveragePlan_1_1_7.xml,CoveragePlan,StudentMembersReviewDate,coverage_plan_onr,student_members_review_date,The date on which you should review the status of any members on this coverage who are students.
CoveragePlan_1_1_7.xml,CoveragePlan,StudentMembersReviewDate,coverage_plan,student_members_review_date,The date on which you should review the status of any members on this coverage who are students.
CoveragePlan_1_1_7.xml,CoveragePlan,StudentMembersReviewDate,coverage_plan_onr,student_members_review_date,The date on which you should review the status of any members on this coverage who are students.
CoveragePlan_1_1_7.xml,CoveragePlan,LastProratedDate,coverage_plan,last_prorated_date,The date on which a bucket was last adjusted by proration.
CoveragePlan_1_1_7.xml,CoveragePlan,LastProratedDate,coverage_plan_onr,last_prorated_date,The date on which a bucket was last adjusted by proration.
CoveragePlan_1_1_7.xml,CoveragePlan,LastCoverageVerifiedDate,coverage_plan,last_coverage_verified_date,The last date the coverage was verified.
CoveragePlan_1_1_7.xml,CoveragePlan,LastCoverageVerifiedDate,coverage_plan_onr,last_coverage_verified_date,The last date the coverage was verified.
CoveragePlan_1_1_7.xml,CoveragePlan,WorkersCompInjuryDate,coverage_plan,workers_comp_injury_date,Workers Comp date of injury. This is the date the injury occurred on the job. This field is populated as the user sets up the WC account.
CoveragePlan_1_1_7.xml,CoveragePlan,WorkersCompInjuryDate,coverage_plan_onr,workers_comp_injury_date,Workers Comp date of injury. This is the date the injury occurred on the job. This field is populated as the user sets up the WC account.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartACoverageDate,coverage_plan,eff_medicare_parta_coverage_date,The effective date of Medicare Part A.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartACoverageDate,coverage_plan,eff_medicare_partb_coverage_date,The effective date of Medicare Part A.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartACoverageDate,coverage_plan_onr,effective_medicare_part_a_coverage_date,The effective date of Medicare Part A.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartACoverageDate,coverage_plan_onr,effective_medicare_part_b_coverage_date,The effective date of Medicare Part A.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartBCoverageDate,coverage_plan,eff_medicare_parta_coverage_date,The effective date of Medicare Part B.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartBCoverageDate,coverage_plan,eff_medicare_partb_coverage_date,The effective date of Medicare Part B.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartBCoverageDate,coverage_plan_onr,effective_medicare_part_a_coverage_date,The effective date of Medicare Part B.
CoveragePlan_1_1_7.xml,CoveragePlan,EffectiveMedicarePartBCoverageDate,coverage_plan_onr,effective_medicare_part_b_coverage_date,The effective date of Medicare Part B.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,AlternateSubscriberBirthDate,alternate_coverage_record,alternate_subscriber_birth_date,The alternate subscriber date of birth override for use with interfaces.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,AlternateSubscriberBirthDate,alternate_coverage_record_onr,alternate_subscriber_birth_date,The alternate subscriber date of birth override for use with interfaces.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,AlternateSubscriberBirthDate,hist_alternate_coverage_record,alternate_subscriber_birth_date,The alternate subscriber date of birth override for use with interfaces.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,SelfVerificationDate,alternate_coverage_record,self_verification_date,Stores the last self-verification date. Used by Welcome.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,SelfVerificationDate,alternate_coverage_record_onr,self_verification_date,Stores the last self-verification date. Used by Welcome.
CoveragePlan_1_1_7.xml,AlternateCoverageRecord,SelfVerificationDate,hist_alternate_coverage_record,self_verification_date,Stores the last self-verification date. Used by Welcome.
DeathEvent_1.2.6.xml,DeathEvent,EventDateTime,t_death_event,event_date_time,Date and time of patient's death.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,EventDateTime,t_diagnosis_event,event_date_time,Date and time that the diagnosis was made.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,EventDateTime,diagnosis_event_onr,event_date_time,Date and time that the diagnosis was made.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,OnsetDate,t_diagnosis_event,onset_date,Estimated or actual date the condition was first detected in the opinion of the provider.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,OnsetDate,diagnosis_event,onset_date,Estimated or actual date the condition was first detected in the opinion of the provider.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,OnsetDate,diagnosis_event_onr,onset_date,Estimated or actual date the condition was first detected in the opinion of the provider.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AssertionDate,t_diagnosis_event,assertion_date,Estimated or actual date the condition was first detected by the patient.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AssertionDate,diagnosis_event,assertion_date,Estimated or actual date the condition was first detected by the patient.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AssertionDate,diagnosis_event_onr,assertion_date,Estimated or actual date the condition was first detected by the patient.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AbatementDate,t_diagnosis_event,abatement_date,Estimated or actual date that the diagnosis was resolved or went into remission.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AbatementDate,diagnosis_event,abatement_date,Estimated or actual date that the diagnosis was resolved or went into remission.
DiagnosisEvent_1.2.3.xml,DiagnosisEvent,AbatementDate,diagnosis_event_onr,abatement_date,Estimated or actual date that the diagnosis was resolved or went into remission.
DischargeEvent_1.2.3.xml,DischargeEvent,EventDateTime,t_discharge_event,event_date_time,Date and time that the patient is discharged
DischargeEvent_1.2.3.xml,DischargeEvent,EventDateTime,discharge_event_onr,event_date_time,Date and time that the patient is discharged
Encounter_1.2.2.xml,Encounter,ArrivalDateTime,t_encounter,arrival_date_time,Tracks the date and time the patient arrived at the facility.  This is different than the date the patient is admitted (applies to inpatient only).
Encounter_1.2.2.xml,Encounter,ArrivalDateTime,t_encounter,arrival_time,Tracks the date and time the patient arrived at the facility.  This is different than the date the patient is admitted (applies to inpatient only).
Encounter_1.2.2.xml,Encounter,ArrivalDateTime,encounter,arrival_date_time,Tracks the date and time the patient arrived at the facility.  This is different than the date the patient is admitted (applies to inpatient only).
Encounter_1.2.2.xml,Encounter,DepartureDateTime,t_encounter,departure_date_time,Tracks the date and time the patient leaves the facility for both inpatient and outpatient.  For inpatient, can be different than discharge date.
Encounter_1.2.2.xml,Encounter,DepartureDateTime,t_encounter,departure_time,Tracks the date and time the patient leaves the facility for both inpatient and outpatient.  For inpatient, can be different than discharge date.
Encounter_1.2.2.xml,Encounter,DepartureDateTime,t_encounter,departure_date,Tracks the date and time the patient leaves the facility for both inpatient and outpatient.  For inpatient, can be different than discharge date.
Encounter_1.2.2.xml,Encounter,DepartureDateTime,encounter,departure_date_time,Tracks the date and time the patient leaves the facility for both inpatient and outpatient.  For inpatient, can be different than discharge date.
Encounter_1.2.2.xml,ChronicCondition,AssertionDate,t_chronic_condition,assertion_date,Estimated or actual date the chronic condition was first detected for the patient.
Encounter_1.2.2.xml,ChronicCondition,AssertionDate,chronic_condition,assertion_date,Estimated or actual date the chronic condition was first detected for the patient.
Encounter_1.2.2.xml,ChronicCondition,AssertionDate,chronic_condition_onr,assertion_date,Estimated or actual date the chronic condition was first detected for the patient.
Encounter_1.2.2.xml,ChronicCondition,AssertionDate,hist_chronic_condition,assertion_date,Estimated or actual date the chronic condition was first detected for the patient.
Encounter_1.2.2.xml,Symptom,AssertionDateTime,t_symptom,assertion_date_time,Estimated or actual date and time (if applicable) the symptom was first detected by the patient.
Encounter_1.2.2.xml,Symptom,AssertionDateTime,symptom,assertion_date_time,Estimated or actual date and time (if applicable) the symptom was first detected by the patient.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,t_substance_usage,substance_start_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,t_substance_usage,substance_end_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,substance_usage,substance_start_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,substance_usage,substance_end_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,substance_usage_onr,substance_start_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceStartDate,substance_usage_onr,substance_end_date,Identifies the date the patient first used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceEndDate,t_substance_usage,substance_end_date,Identifies the date the patient last used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceEndDate,substance_usage,substance_end_date,Identifies the date the patient last used the substance.
Encounter_1.2.2.xml,SubstanceUsage,SubstanceEndDate,substance_usage_onr,substance_end_date,Identifies the date the patient last used the substance.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,t_substance_usage,treatment_program_start_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,t_substance_usage,treatment_program_end_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,substance_usage,treatment_program_start_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,substance_usage,treatment_program_end_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,substance_usage_onr,treatment_program_start_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramStartDate,substance_usage_onr,treatment_program_end_date,Identifies the date the patient last started a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,t_substance_usage,treatment_program_start_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,t_substance_usage,treatment_program_end_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,substance_usage,treatment_program_start_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,substance_usage,treatment_program_end_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,substance_usage_onr,treatment_program_start_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,SubstanceUsage,TreatmentProgramEndDate,substance_usage_onr,treatment_program_end_date,Identifies the date the patient last ended a treatment program.
Encounter_1.2.2.xml,Consent,DiscussionDateTime,t_consent,discussion_date_time,Identifies the date and time when consent was discussed with the subject.
Encounter_1.2.2.xml,Consent,DiscussionDateTime,consent,discussion_date_time,Identifies the date and time when consent was discussed with the subject.
Encounter_1.2.2.xml,Consent,DecisionDateTime,t_consent,decision_date_time,Identifies the date and time when the decision to grant/refuse consent was made.
Encounter_1.2.2.xml,Consent,DecisionDateTime,consent,decision_date_time,Identifies the date and time when the decision to grant/refuse consent was made.
Encounter_1.2.2.xml,Consent,EffectiveDateTime,t_consent,effective_date_time,Identifies the date and time the consent became effective.
Encounter_1.2.2.xml,Consent,EffectiveDateTime,consent,effective_date_time,Identifies the date and time the consent became effective.
Encounter_1.2.2.xml,Consent,EndDateTime,t_consent,end_date_time,Identifies the date and time the consent becomes ineffective.
Encounter_1.2.2.xml,Consent,EndDateTime,consent,end_date_time,Identifies the date and time the consent becomes ineffective.
Encounter_1.2.2.xml,Encounter,RegistrationDateTime,encounter,registration_date_time,Tracks the date and time the patient registered at the facility.
Encounter_1.2.2.xml,Encounter,DischargeDateTime,encounter,discharge_date_time,Tracks the date and time the patient registered at the facility.
Encounter_1.2.2.xml,Encounter,EDCheckinDateTime,t_encounter,ed_checkin_datetime,Tracks the date and time the patient was checked in to the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckinDateTime,t_encounter,ed_checkout_datetime,Tracks the date and time the patient was checked in to the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckinDateTime,encounter,ed_checkin_datetime,Tracks the date and time the patient was checked in to the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckinDateTime,encounter,ed_checkout_datetime,Tracks the date and time the patient was checked in to the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckoutDateTime,t_encounter,ed_checkin_datetime,Tracks the date and time the patient was checked out of the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckoutDateTime,t_encounter,ed_checkout_datetime,Tracks the date and time the patient was checked out of the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckoutDateTime,encounter,ed_checkin_datetime,Tracks the date and time the patient was checked out of the Emergency Department.
Encounter_1.2.2.xml,Encounter,EDCheckoutDateTime,encounter,ed_checkout_datetime,Tracks the date and time the patient was checked out of the Emergency Department.
Encounter_1.2.2.xml,Encounter,PreadmissionDateTime,t_encounter,preadmission_datetime,Tracks the date and time, typically in the future, that the patient is expected to be admitted.
Encounter_1.2.2.xml,Encounter,PreadmissionDateTime,encounter,preadmission_datetime,Tracks the date and time, typically in the future, that the patient is expected to be admitted.
Episode_1.2.2.xml,Episode,StartDate,t_episode,start_date,The date the episode of care for the patient is scheduled to start.
Episode_1.2.2.xml,Episode,StartDate,episode,start_date,The date the episode of care for the patient is scheduled to start.
Episode_1.2.2.xml,Episode,EndDate,t_episode,end_date,The date the episode of care for the patient should be completed.
Episode_1.2.2.xml,Episode,EndDate,episode,end_date,The date the episode of care for the patient should be completed.
EventNote.xml,EventNote,NoteDateTime,t_event_note,note_date_time,Use this element to specify the date and time of the note entry.
EventNote.xml,EventNote,NoteDateTime,event_note,note_date_time,Use this element to specify the date and time of the note entry.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,StartDate,facility_location_address,start_date,Specify the date this address became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,StartDate,facility_location_address_m,start_date,Specify the date this address became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,StartDate,facility_location_address_onr,start_date,Specify the date this address became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,EndDate,facility_location_address,end_date,Specify the date this address becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,EndDate,facility_location_address_m,end_date,Specify the date this address becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationAddressMaster,EndDate,facility_location_address_onr,end_date,Specify the date this address becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,StartDate,facility_location_identifier,start_date,Use this element to specify the date the identifier became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,StartDate,facility_location_identifier_m,start_date,Use this element to specify the date the identifier became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,StartDate,facility_location_identifier_onr,start_date,Use this element to specify the date the identifier became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,EndDate,facility_location_identifier,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,EndDate,facility_location_identifier_m,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationIdentifierMaster,EndDate,facility_location_identifier_onr,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,StartDate,facility_location_contact_method,start_date,Specify the date this contact method became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,StartDate,facility_location_contact_method_m,start_date,Specify the date this contact method became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,StartDate,facility_location_contact_method_onr,start_date,Specify the date this contact method became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,EndDate,facility_location_contact_method,end_date,Specify the date this contact method became inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,EndDate,facility_location_contact_method_m,end_date,Specify the date this contact method became inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationContactMethodMaster,EndDate,facility_location_contact_method_onr,end_date,Specify the date this contact method became inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,StartDate,facility_location_relation,start_date,Use this element to specify the date the relation became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,StartDate,facility_location_relation_m,start_date,Use this element to specify the date the relation became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,StartDate,facility_location_relation_onr,start_date,Use this element to specify the date the relation became active.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,EndDate,facility_location_relation,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,EndDate,facility_location_relation_m,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocationMaster_1_2_0.xml,FacilityLocationRelationMaster,EndDate,facility_location_relation_onr,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,StartDate,facility_location_address,start_date,Specify the date this address became active.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,StartDate,facility_location_address_m,start_date,Specify the date this address became active.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,StartDate,facility_location_address_onr,start_date,Specify the date this address became active.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,StartDate,hist_facility_location_address,start_date,Specify the date this address became active.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,StartDate,hist_facility_location_address_m,start_date,Specify the date this address became active.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,EndDate,facility_location_address,end_date,Specify the date this address becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,EndDate,facility_location_address_m,end_date,Specify the date this address becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,EndDate,facility_location_address_onr,end_date,Specify the date this address becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,EndDate,hist_facility_location_address,end_date,Specify the date this address becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationAddress,EndDate,hist_facility_location_address_m,end_date,Specify the date this address becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,StartDate,facility_location_identifier,start_date,Use this element to specify the date the identifier became active.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,StartDate,facility_location_identifier_m,start_date,Use this element to specify the date the identifier became active.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,StartDate,facility_location_identifier_onr,start_date,Use this element to specify the date the identifier became active.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,StartDate,hist_facility_location_identifier,start_date,Use this element to specify the date the identifier became active.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,StartDate,hist_facility_location_identifier_m,start_date,Use this element to specify the date the identifier became active.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,EndDate,facility_location_identifier,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,EndDate,facility_location_identifier_m,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,EndDate,facility_location_identifier_onr,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,EndDate,hist_facility_location_identifier,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationIdentifier,EndDate,hist_facility_location_identifier_m,end_date,Use this element to specify the date the identifier becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,StartDate,facility_location_contact_method,start_date,Specify the date this contact method became active.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,StartDate,facility_location_contact_method_m,start_date,Specify the date this contact method became active.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,StartDate,facility_location_contact_method_onr,start_date,Specify the date this contact method became active.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,StartDate,hist_facility_location_contact_method,start_date,Specify the date this contact method became active.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,StartDate,hist_facility_location_contact_method_m,start_date,Specify the date this contact method became active.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,EndDate,facility_location_contact_method,end_date,Specify the date this contact method became inactive.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,EndDate,facility_location_contact_method_m,end_date,Specify the date this contact method became inactive.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,EndDate,facility_location_contact_method_onr,end_date,Specify the date this contact method became inactive.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,EndDate,hist_facility_location_contact_method,end_date,Specify the date this contact method became inactive.
FacilityLocation_1_1_7.xml,FacilityLocationContactMethod,EndDate,hist_facility_location_contact_method_m,end_date,Specify the date this contact method became inactive.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,StartDate,facility_location_relation,start_date,Use this element to specify the date the relation became active.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,StartDate,facility_location_relation_m,start_date,Use this element to specify the date the relation became active.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,StartDate,facility_location_relation_onr,start_date,Use this element to specify the date the relation became active.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,StartDate,hist_facility_location_relation,start_date,Use this element to specify the date the relation became active.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,StartDate,hist_facility_location_relation_m,start_date,Use this element to specify the date the relation became active.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,EndDate,facility_location_relation,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,EndDate,facility_location_relation_m,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,EndDate,facility_location_relation_onr,end_date,Use this element to specify the date the relation becomes inactive.
FacilityLocation_1_1_7.xml,FacilityLocationRelation,EndDate,hist_facility_location_relation,end_date,Use this element to specify the date the relation becomes inactive.
